State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Guar seed,9,8
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Jowar,22648,16551
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Maize,1,1
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Moong(Green Gram),4001,1320
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Rice,159,177
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Sannhamp,335,109
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Sesamum,34529,2969
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Small millets,7,5
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Soyabean,14,17
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Sugarcane,2009,98981
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Sweet potato,4,49
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Urad,26934,10423
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Barley,2256,5211
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Gram,69866,57089
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Linseed,3210,1470
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Masoor,49788,24745
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Onion,164,3019
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Peas & beans (Pulses),12418,11511
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Potato,87,2123
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Rapeseed &Mustard,9492,6407
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Tobacco,7,35
Uttar Pradesh,HAMIRPUR,2010,Rabi       ,Wheat,95371,254843
Uttar Pradesh,HAMIRPUR,2010,Summer     ,Moong(Green Gram),31,28
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Arhar/Tur,17537,18628
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Bajra,393,329
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Dry chillies,38,32
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Groundnut,136,116
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Guar seed,4,3
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Jowar,19213,18902
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Maize,6,7
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Moong(Green Gram),4232,1435
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Rice,76,119
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sannhamp,322,88
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sesamum,35006,5636
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Small millets,29,30
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Soyabean,13,16
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sugarcane,2925,140707
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Sweet potato,3,39
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Urad,15542,5486
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Barley,2198,4788
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Coriander,117,65
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Garlic,5,26
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Gram,72163,72079
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Linseed,4340,1858
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Masoor,51784,32054
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Onion,318,7274
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Peas & beans (Pulses),9234,9788
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Potato,62,1369
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Rapeseed &Mustard,11345,8940
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Tobacco,6,31
Uttar Pradesh,HAMIRPUR,2011,Rabi       ,Wheat,91427,265718
Uttar Pradesh,HAMIRPUR,2011,Summer     ,Maize,2,3
Uttar Pradesh,HAMIRPUR,2011,Summer     ,Moong(Green Gram),24,20
Uttar Pradesh,HAMIRPUR,2011,Summer     ,Onion,26,282
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Arhar/Tur,17274,16664
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Bajra,317,538
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Dry chillies,74,59
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Groundnut,212,129
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Guar seed,11,9
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Jowar,18074,23853
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Moong(Green Gram),3566,1391
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Rice,97,181
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Sannhamp,683,252
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Sesamum,33610,6856
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Small millets,5,5
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Soyabean,17,24
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Sugarcane,3426,127290
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Urad,13304,5641
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Barley,3276,8851
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Coriander,49,27
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Garlic,6,31
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Gram,78207,72028
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Linseed,3478,1350
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Masoor,32357,21809
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Onion,112,2576
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Peas & beans (Pulses),10985,13237
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Potato,37,901
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Rapeseed &Mustard,12965,10929
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Tobacco,5,27
Uttar Pradesh,HAMIRPUR,2012,Rabi       ,Wheat,113299,322731
Uttar Pradesh,HAMIRPUR,2012,Summer     ,Moong(Green Gram),31,25
Uttar Pradesh,HAMIRPUR,2012,Summer     ,Onion,16,174
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Arhar/Tur,15250,17034
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Bajra,359,619
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Dry chillies,128,103
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Groundnut,336,243
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Guar seed,9,7
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Jowar,15537,16574
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Maize,1,2
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Moong(Green Gram),4049,1551
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Rice,84,152
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Sannhamp,478,136
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Sesamum,45344,8615
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Small millets,2,2
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Soyabean,100,58
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Sugarcane,4828,215662
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Sweet potato,5,66
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Urad,16168,6500
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Barley,2992,8901
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Coriander,97,53
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Garlic,6,35
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Gram,80843,32219
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Linseed,2440,728
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Maize,154,547
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Masoor,21558,10046
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Onion,74,1505
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Peas & beans (Pulses),11525,11525
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Potato,36,762
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Rapeseed &Mustard,14083,7073
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Tobacco,7,39
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Turmeric,2,6
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Wheat,111347,298733
Uttar Pradesh,HAMIRPUR,2013,Summer     ,Moong(Green Gram),7,5
Uttar Pradesh,HAMIRPUR,2013,Summer     ,Onion,43,579
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Arhar/Tur,14682,3555
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Bajra,386,281
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Dry chillies,57,47
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Groundnut,197,90
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Guar seed,5,4
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Jowar,15783,12989
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Moong(Green Gram),4638,1340
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Rice,41,66
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Sannhamp,435,167
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Sesamum,47650,9673
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Soyabean,79,57
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Sugarcane,5381,217635
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Sweet potato,3,37
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Urad,17064,5051
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Barley,4051,6965
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Coriander,320,155
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Garlic,10,58
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Gram,69319,13331
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Linseed,2123,1229
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Masoor,27400,5507
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Onion,77,1178
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Peas & beans (Pulses),20721,10153
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Potato,55,1241
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Rapeseed &Mustard,19110,7587
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Tobacco,7,30
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Wheat,113329,171992
Uttar Pradesh,HAMIRPUR,2014,Summer     ,Moong(Green Gram),121,81
Uttar Pradesh,HAMIRPUR,2014,Summer     ,Onion,23,348
Uttar Pradesh,HAPUR,2012,Kharif     ,Arhar/Tur,942,924
Uttar Pradesh,HAPUR,2012,Kharif     ,Bajra,13,30
Uttar Pradesh,HAPUR,2012,Kharif     ,Maize,1255,2976
Uttar Pradesh,HAPUR,2012,Kharif     ,Moong(Green Gram),38,19
Uttar Pradesh,HAPUR,2012,Kharif     ,Rice,20160,59593
Uttar Pradesh,HAPUR,2012,Kharif     ,Sugarcane,37894,2368375
Uttar Pradesh,HAPUR,2012,Kharif     ,Sweet potato,3,38
Uttar Pradesh,HAPUR,2012,Kharif     ,Urad,878,582
Uttar Pradesh,HAPUR,2012,Rabi       ,Barley,405,1079
Uttar Pradesh,HAPUR,2012,Rabi       ,Masoor,210,187
Uttar Pradesh,HAPUR,2012,Rabi       ,Onion,5,115
Uttar Pradesh,HAPUR,2012,Rabi       ,Potato,3874,95727
Uttar Pradesh,HAPUR,2012,Rabi       ,Rapeseed &Mustard,1906,2520
Uttar Pradesh,HAPUR,2012,Rabi       ,Wheat,43672,207835
Uttar Pradesh,HAPUR,2012,Summer     ,Maize,212,392
Uttar Pradesh,HAPUR,2012,Summer     ,Moong(Green Gram),262,180
Uttar Pradesh,HAPUR,2012,Summer     ,Urad,94,65
Uttar Pradesh,HAPUR,2013,Kharif     ,Arhar/Tur,1067,746
Uttar Pradesh,HAPUR,2013,Kharif     ,Bajra,1,1
Uttar Pradesh,HAPUR,2013,Kharif     ,Maize,1352,3234
Uttar Pradesh,HAPUR,2013,Kharif     ,Moong(Green Gram),40,13
Uttar Pradesh,HAPUR,2013,Kharif     ,Rice,20322,59422
Uttar Pradesh,HAPUR,2013,Kharif     ,Sugarcane,38509,2510171
Uttar Pradesh,HAPUR,2013,Kharif     ,Urad,876,391
Uttar Pradesh,HAPUR,2013,Rabi       ,Barley,370,1331
